,0,1,2,3,4,5,6,7
515,Golapganj,607,72,20,1,0,0,Sylhet
516,Gowainghat,471,24,20,2,2,0,Sylhet
517,Jaintiapur,912,61,44,4,0,0,Sylhet
518,Kanaighat,491,55,31,1,1,0,Sylhet
519,Sylhet City Corporation,95,3,17,1,0,0,Sylhet
520,Sylhet Sadar,385,82,39,1,1,0,Sylhet
521,Zakiganj,208,77,74,0,0,0,Sylhet
522,Total,5503,677,366,13,4,1,Sylhet
523,Basail,263,53,73,0,0,,Tangail
524,Bhuapur,347,63,16,0,0,,Tangail
525,Delduar,244,74,97,0,0,,Tangail
526,Dhanbari,570,135,36,0,0,,Tangail
527,Ghatail,814,235,75,1,0,,Tangail
528,Gopalpur,395,180,38,0,0,,Tangail
529,Kalihati,491,164,112,0,0,,Tangail
530,Madhupur,624,171,35,55,0,,Tangail
531,Mirzapur,393,242,85,0,0,,Tangail
532,Nagarpur,371,155,90,0,0,,Tangail
533,Sakhipur,467,36,13,0,0,,Tangail
534,Tangail Sadar,784,183,89,0,0,,Tangail
535,Total,5763,1691,759,56,0,,Tangail
536,Baliadangi,468,98,59,17,7,18,Thakurgaon
537,Haripur,265,60,18,2,0,0,Thakurgaon
538,Pirgonj,460,50,42,5,0,0,Thakurgaon
539,Ranisankail,474,78,132,14,0,0,Thakurgaon
540,Thakurgaon Sadar,1147,132,204,19,0,0,Thakurgaon
541,Total,2814,418,455,57,7,18,Thakurgaon
