,0,1,2,3,4,5,6,7
455,Mithapukur,460877,39328.0,1458,2278,4192,508133,Rangpur
456,Pirgachha,285871,27150.0,25,26,247,313319,Rangpur
457,Pirganj,354869,24980.0,194,2252,3204,385499,Rangpur
458,Rangpur Sadar,650437,66642.0,147,274,703,718204,Rangpur
459,Taraganj,124578,17883.0,0,13,38,142512,Rangpur
460,Total,2604263,258.684,1863,6594,9682,2881087,Rangpur
461,Assasuni,196026,71122,1342,1,263,268754,Satkhira
462,Debhata,101776,23573,8,0,1,125358,Satkhira
463,Kalaroa,223459,12363,1812,0,358,237992,Satkhira
464,Kaliganj,231610,43027,242,1,9,274889,Satkhira
465,Satkhira Sadar,400126,59419,885,10,452,460892,Satkhira
466,Shyamnagar,252545,64816,30,3,860,318254,Satkhira
467,Tala,220240,77231,1859,3,487,299820,Satkhira
468,Total,1625782,351551,6178,18,2430,1985959,Satkhira
469,Bhedarganj,246550,6652,0,19,13,253234,Shariatpur
470,Damudya,105956,3030,0,2,15,109003,Shariatpur
471,Gosairhat,151873,5753,10,18,11,157665,Shariatpur
472,Naria,219214,12410,0,7,13,231644,Shariatpur
473,Shariatpur Sadar,199111,11078,13,54,3,210259,Shariatpur
474,Zanjira,191597,2407,0,14,1,194019,Shariatpur
475,Total,1114301,41330,23,114,56,1155824,Shariatpur
476,Jhenaigati,151539,5537,0,3104,272,160452,Sherpur
477,Nakla,185666,3959,0,32,28,189685,Sherpur
478,Nalitabari,237930,9508,5,3679,239,251361,Sherpur
479,Sherpur Sadar,483501,12923,28,557,170,497179,Sherpur
480,Sreebardi,254883,3017,1,1314,433,259648,Sherpur
481,Total,1313519,34944,34,8686,1142,1358325,Sherpur
482,Belkuchi,333735,18949,50,8,93,352835,Sirajganj
483,Chauhali,157806,2241,16,0,0,160063,Sirajganj
484,Kamarkhanda,133141,5494,7,0,3,138645,Sirajganj
485,Kazipur,267476,7181,1,0,21,274679,Sirajganj
486,Royganj,282558,34819,38,0,251,317666,Sirajganj
487,Shahjadpur,541297,19692,18,1,68,561076,Sirajganj
488,Sirajganj Sadar,534622,20490,23,10,10,555155,Sirajganj
489,Tarash,179905,16858,198,2,251,197214,Sirajganj
490,Ullahpara,517965,21790,29,3,369,540156,Sirajganj
491,Total,2948505,147514,380,24,1066,3097489,Sirajganj
492,Bishwamvarpur,138597,17678,1,58,47,156381,Sunamganj
493,Chhatak,374435,23017,4,14,172,397642,Sunamganj
494,Dakshin Sunamganj,166008,17771,15,5,82,183881,Sunamganj
495,Derai,179222,64285,11,78,94,243690,Sunamganj
496,Dharmapasha,197411,44943,0,1035,75,243464,Sunamganj
497,Doarabazar,217755,10354,11,269,71,228460,Sunamganj
498,Jagannathpur,233863,25566,6,12,43,259490,Sunamganj
499,Jamalganj,138819,28419,5,0,17,167260,Sunamganj
500,Shalla,60277,53455,1,3,7,113743,Sunamganj
501,Sunamganj Sadar,251254,26669,16,688,392,279019,Sunamganj
502,Tahirpur,197445,16921,1,692,141,215200,Sunamganj
503,Total,2144535,319376,71,2845,1141,2467968,Sunamganj
504,Balaganj,292256,27832,5,4,130,320227,Sylhet
505,Beani Bazar,244453,9147,6,2,8,253616,Sylhet
506,Bishwanath,222393,10065,34,7,74,232573,Sylhet
507,Companiganj,160782,12954,12,10,271,174029,Sylhet
508,Dakshin Surma,243441,9899,4,6,38,253388,Sylhet
509,Fenchuganj,93431,11296,6,0,8,104741,Sylhet
510,Golapganj,302479,13603,29,11,27,316149,Sylhet
511,Gowainghat,266708,19331,905,269,299,287512,Sylhet
512,Jaintiapur,147140,13887,199,3,515,161744,Sylhet
513,Kanaighat,254940,8730,248,6,45,263969,Sylhet
514,Sylhet City Corporation,423324,60749,444,277,344,485138,Sylhet
515,Sylhet Sadar,738958,88071,988,328,758,829103,Sylhet
516,Zakiganj,213785,23339,11,1,1,237137,Sylhet
517,Total,3180766,248154,2447,647,2174,3434188,Sylhet
518,Basail,143135,16727,4,0,4,159870,Tangail
519,Bhuapur,183748,6146,4,2,13,189913,Tangail
520,Delduar,183990,23274,8,5,1,207278,Tangail
521,Dhanbari,171319,4663,35,2,49,176068,Tangail
522,Ghatail,397992,18883,38,20,1006,417939,Tangail
523,Gopalpur,242600,9674,19,1,37,252331,Tangail
524,Kalihati,378730,31537,17,2,7,410293,Tangail
525,Madhupur,271352,11546,13600,11,220,296729,Tangail
526,Mirzapur,355636,51867,211,22,45,407781,Tangail
527,Nagarpur,268720,19365,2,0,5,288092,Tangail
528,Sakhipur,261398,15598,59,9,621,277685,Tangail
529,Tangail Sadar,483976,36957,128,26,17,521104,Tangail
530,Total,3342596,246237,14125,100,2025,3605083,Tangail
531,Baliadangi,134442,12872,1,319,313,147947,Thakurgaon
532,Haripur,170360,69560,1,1373,2241,243535,Thakurgaon
533,Pirgonj,174163,45870,47,1074,1130,222284,Thakurgaon
534,Ranisankail,430712,144219,213,3642,2441,581227,Thakurgaon
535,Thakurgaon Sadar,156499,36902,1,1489,158,195049,Thakurgaon
536,Total,1066176,309423,263,7897,6283,1390042,Thakurgaon
