,0,1,2,3,4,5
459,Rangamati Sadar,546.49,149.59,210.32,186.58,Rangamati
460,Rajasthali,145.04,36.16,108.88,0.0,Rangamati
461,Total,6116.19,3587.52,2233.84,294.61,Rangamati
462,Badarganj,301.28,293.13,4.06,4.09,Rangpur
463,Gangachara,269.68,260.59,0.0,9.09,Rangpur
464,Kaunia,147.64,144.54,0.0,3.1,Rangpur
465,Mithapukur,515.63,483.16,6.81,25.66,Rangpur
466,Pirgachha,266.84,227.0,0.0,39.84,Rangpur
467,Pirganj,411.35,403.93,5.08,2.34,Rangpur
468,Rangpur Sadar,359.49,346.85,0.0,12.64,Rangpur
469,Taraganj,128.65,127.63,0.0,1.02,Rangpur
470,Total,2400.56,2286.83,15.95,97.78,Rangpur
471,Assasuni,374.81,348.88,0.0,25.93,Satkhira
472,Debhata,173.21,169.87,0.0,3.34,Satkhira
473,Kalaroa,231.42,230.2,0.0,1.22,Satkhira
474,Kaliganj,333.78,324.33,0.0,9.45,Satkhira
475,Satkhira Sadar,398.57,397.07,0.0,1.5,Satkhira
476,Shyamnagar,1968.23,429.43,1534.88,3.92,Satkhira
477,Tala,337.24,334.12,0.0,3.12,Satkhira
478,Total,3817.29,2233.93,1534.88,48.48,Satkhira
479,Bhedarganj,261.9,187.13,0,74.77,Shariatpur
480,Damudya,90.54,89.82,0,0.72,Shariatpur
481,Gosairhat,196.72,147.04,0,49.68,Shariatpur
482,Naria,203.58,199.59,0,3.99,Shariatpur
483,Shariatpur Sadar,175.09,171.88,0,3.21,Shariatpur
484,Zanjira,246.21,166.28,0,79.93,Shariatpur
485,Total,1174.05,1041.16,0,132.89,Shariatpur
486,Jhenaigati,242.07,209.93,32.14,0.0,Sherpur
487,Nakla,173.89,172.1,0.0,1.79,Sherpur
488,Nalitabari,327.61,325.15,0.78,1.68,Sherpur
489,Sherpur Sadar,372.89,369.55,0.0,3.34,Sherpur
490,Sreebardi,248.25,229.37,18.88,0.0,Sherpur
491,Total,1364.67,1306.06,51.8,6.81,Sherpur
492,Belkuchi,158.87,123.28,0,35.59,Sirajganj
493,Chauhali,210.39,192.28,0,18.11,Sirajganj
494,Kamarkhanda,90.8,90.28,0,0.52,Sirajganj
495,Kazipur,328.79,235.81,0,92.98,Sirajganj
496,Royganj,259.74,254.25,0,5.49,Sirajganj
497,Shahjadpur,324.15,255.1,0,69.05,Sirajganj
498,Ullahpara,409.06,401.26,0,7.8,Sirajganj
499,Tarash,300.07,299.8,0,0.27,Sirajganj
500,Sirajganj Sadar,320.15,259.18,0,60.97,Sirajganj
501,Total,2402.05,2111.27,0,290.78,Sirajganj
502,Bishwamvarpur,248.63,220.63,0.0,28,Sunamganj
503,Chhatak,440.48,389.28,15.2,36,Sunamganj
504,Dakshin Sunamganj,303.17,293.17,0.0,10,Sunamganj
505,Derai,420.93,400.93,0.0,20,Sunamganj
506,Dharmapasha,531.0,527.0,0.0,4,Sunamganj
507,Doarabazar,263.35,250.28,3.07,10,Sunamganj
508,Jagannathpur,368.11,363.11,0.0,5,Sunamganj
509,Jamalganj,309.38,279.38,0.0,30,Sunamganj
510,Shalla,256.03,256.05,0.0,0,Sunamganj
511,Sunamganj Sadar,290.71,267.71,0.0,23,Sunamganj
512,Tahirpur,315.33,295.4,7.93,12,Sunamganj
513,Total,3747.18,3542.98,26.2,178,Sunamganj
514,Balaganj,375.75,370.88,0.0,4.87,Sylhet
515,Beanibazar,253.24,251.79,0.0,1.45,Sylhet
516,Bishwanath,213.16,194.14,0.0,19.02,Sylhet
517,Companiganj,296.75,255.16,33.44,8.15,Sylhet
518,Dakhin Surma,187.66,182.66,0.0,5.0,Sylhet
519,Fenchuganj,114.09,109.4,0.0,4.69,Sylhet
520,Golapganj,278.33,273.13,0.0,5.2,Sylhet
521,Gowainghat,481.12,424.48,49.85,6.79,Sylhet
522,Jaintiapur,266.11,259.28,5.32,1.51,Sylhet
523,Kanaighat,391.88,373.12,10.29,8.47,Sylhet
524,Sylhet City Corporation,26.5,26.5,0.0,0.0,Sylhet
525,Sylhet Sadar,301.8,283.65,8.1,10.05,Sylhet
526,Zakiganj,265.68,244.04,0.0,21.64,Sylhet
527,Total,3452.07,3248.23,107.0,96.84,Sylhet
528,Basail,157.17,157.06,0.0,0.71,Tangail
529,Bhuapur,225.0,206.54,0.0,18.46,Tangail
530,Delduar,184.54,179.04,0.0,5.5,Tangail
531,Dhanbari,133.75,133.45,0.0,0.3,Tangail
532,Ghatail,451.3,344.16,101.0,6.14,Tangail
533,Gopalpur,193.37,191.82,0.0,1.55,Tangail
534,Kalihati,295.6,262.69,4.24,28.17,Tangail
535,Madhupur,366.92,181.8,184.4,0.72,Tangail
536,Mirzapur,373.88,341.48,29.0,3.4,Tangail
537,Nagarpur,262.7,249.25,0.0,13.45,Tangail
538,Sakhipur,435.19,243.21,191.17,0.81,Tangail
539,Tangail Sadar,334.26,320.68,0.0,13.58,Tangail
540,Total,3413.68,2811.18,509.81,92.79,Tangail
541,Baliadangi,284.12,234.12,0.0,50.0,Thakurgaon
542,Haripur,201.07,199.96,0.0,1.11,Thakurgaon
543,Pirgonj,353.99,346.88,4.28,2.83,Thakurgaon
544,Ranisankail,287.59,283.34,0.23,4.02,Thakurgaon
545,Thakurgaon Sadar,654.95,651.81,0.36,2.78,Thakurgaon
546,Total,1781.72,1716.11,4.87,60.74,Thakurgaon
